
"1802952018837053596","Tue Jun 18 06:30:33 +0000 2024","0","Sopo SG Ng kene kepengen ngantemi Indihome","1802952018837053596","","","in","Kebumen, Indonesia","0","1","0","https://x.com/Lo_Fee00/status/1802952018837053596","1237695505284476928","Lo_Fee00"
"1803344927436456421","Wed Jun 19 08:31:49 +0000 2024","0","Aku sudah mulai mengurangi subscription. Mulai dari paket IndiHome yang perbulan 800K sekarang udah pindah ke 400K++. Lumayan hemat 300K. Kamu kalau langganan IndiHome wajib ambil 1P saja.","1803344927436456421","","","in","indonesia","0","1","0","https://x.com/FebriTriHarmoko/status/1803344927436456421","1117436973986095106","FebriTriHarmoko"
"1803022900058103941","Tue Jun 18 11:12:12 +0000 2024","0","indihome lelet bejillll","1803022900058103941","","","in","gala bunga matahari","0","2","0","https://x.com/moonhearthless/status/1803022900058103941","1697482355467005952","moonhearthless"
"1802959704672587825","Tue Jun 18 07:01:05 +0000 2024","0","Warga Solo sini merapat! Siapa yang mau makan gratis? Setelah sukses di Semarang kini saatnya datang ke Kuliner Tjap Legende Solo di The Park Mall Tanggal 19 - 30 Juni. Ada voucher untuk makan gratis khusus kamu yang mampir ke tenant Indihome. Jangan sampai ketinggalan! https://t.co/4Y7cVO60n4","1802959704672587825","https://pbs.twimg.com/media/GQVmOwlbcAAgZjA.jpg","","in","ÜT: -6.277003,106.807351","0","0","0","https://x.com/detikfood/status/1802959704672587825","100182925","detikfood"
"1803792825181716986","Thu Jun 20 14:11:37 +0000 2024","0","Kiamat buat Indihome / Telkom maksud u","1803792825181716986","","","in","Somewhere","0","0","0","https://x.com/akira_pastoria/status/1803792825181716986","505837674","akira_pastoria"
"1803444689787658718","Wed Jun 19 15:08:15 +0000 2024","0","indihome bakal ada gangguan jam 11 nanti??","1803444689787658718","","","in","kelurahan Asgard","1","3","0","https://x.com/syfrdhoo/status/1803444689787658718","1258721289453236226","syfrdhoo"
"1803775757308858776","Thu Jun 20 13:03:47 +0000 2024","1","ancrit indihome jelek bgt sialan","1803775757308858776","","","in","she/her 🚩","0","3","0","https://x.com/penaecony/status/1803775757308858776","1527522212365840385","penaecony"
"1803347246500765851","Wed Jun 19 08:41:02 +0000 2024","0","IndiHome bangsat @IndiHomeCare","1803347246500765851","","","in","kolong langit","0","1","0","https://x.com/chikaldimas/status/1803347246500765851","3013990686","chikaldimas"
"1803939383214793019","Thu Jun 20 23:53:59 +0000 2024","0","ini indihome gangguan kah","1803939383214793019","","","in","Indonesia","0","4","0","https://x.com/dntkoco_/status/1803939383214793019","1200076422657667072","dntkoco_"
"1803350255657734372","Wed Jun 19 08:53:00 +0000 2024","1","Untuk Bestee aku biar makin update tentang pengetahuannya. Bisa langsung langganan IndiHome sekarang juga! https://t.co/wc3XSjWDWA #IndiHomeMbois #IndiHome https://t.co/SYgOdnfPLc","1803350255657734372","https://pbs.twimg.com/media/GQZpiAmaIAIfeDX.jpg","","in","Kota Semarang, Jawa Tengah","0","0","1","https://x.com/IndihomeJTD/status/1803350255657734372","196499091","IndihomeJTD"
